id,id_client,id_product,qtd,total,sale_date,usd_price_vigente,taxa_brl,custo_brl,lucro,margem_pct,ano,mes,ano_mes
3736,21,111,10,40709.4,2024-05-28,860.37,5.1538,44341.75,-3632.35,-8.92,2024,5,2024-05
3745,22,93,11,1105247.0,2024-06-07,19072.72,5.2802,1107785.54,-2538.54,-0.23,2024,6,2024-06
3747,3,42,4,23971.0,2024-11-09,1263.57,5.7648,29136.91,-5165.91,-21.55,2024,11,2024-11
3760,10,147,1,2878.5,2024-11-06,592.19,5.7648,3413.86,-535.36,-18.6,2024,11,2024-11
3761,21,27,6,99069.0,2024-10-15,3051.23,5.6378,103213.35,-4144.35,-4.18,2024,10,2024-10
3762,49,66,7,83600.95,2024-11-06,2297.7,5.7648,92720.47,-9119.52,-10.91,2024,11,2024-11
3763,27,112,5,10905.0,2024-02-16,435.58,4.9761,10837.45,67.55,0.62,2024,2,2024-02
3779,35,128,5,22091.3,2024-11-05,853.09,5.7846,24673.92,-2582.62,-11.69,2024,11,2024-11
3785,24,99,2,203806.35,2023-10-01,21330.89,5.0076,213633.13,-9826.78,-4.82,2023,10,2023-10
3787,35,77,13,581161.0,2023-03-27,8959.75,5.2306,609243.29,-28082.29,-4.83,2023,3,2023-03
3800,4,45,13,128748.0,2023-01-17,1900.9,5.1203,126531.32,2216.68,1.72,2023,1,2023-01
3813,37,14,11,393922.0,2024-01-02,6767.66,4.8916,364151.54,29770.46,7.56,2024,1,2024-01
3817,18,33,11,70179.35,2024-06-14,1325.97,5.363,78222.95,-8043.6,-11.46,2024,6,2024-06
3819,26,56,13,558854.0,2023-04-17,8087.59,4.9421,519605.82,39248.18,7.02,2023,4,2023-04
3823,15,14,9,306185.0,2023-07-31,6767.66,4.7415,288799.74,17385.26,5.68,2023,7,2023-07
3844,33,148,10,47856.0,2023-12-22,979.78,4.8619,47635.92,220.08,0.46,2023,12,2023-12
3865,12,100,1,99370.0,2023-07-13,19807.28,4.8038,95150.21,4219.79,4.25,2023,7,2023-07
3907,48,133,10,18927.0,2024-06-13,381.67,5.3974,20600.26,-1673.26,-8.84,2024,6,2024-06
3915,10,106,4,16662.05,2023-08-27,918.37,4.8772,17916.3,-1254.25,-7.53,2023,8,2023-08
3935,5,111,3,12856.0,2023-10-11,821.82,5.0496,12449.59,406.41,3.16,2023,10,2023-10
3941,21,28,14,199620.0,2023-11-04,2723.39,4.891,186481.41,13138.59,6.58,2023,11,2023-11
3944,21,84,10,434239.0,2024-05-13,8951.16,5.1412,460197.04,-25958.04,-5.98,2024,5,2024-05
3964,24,37,9,51878.55,2023-06-11,1181.71,4.8922,52030.45,-151.9,-0.29,2023,6,2023-06
4023,40,52,9,117170.15,2023-05-31,2634.69,5.0959,120835.05,-3664.9,-3.13,2023,5,2023-05
4077,31,29,3,104054.45,2024-06-22,7689.63,5.4416,125531.67,-21477.22,-20.64,2024,6,2024-06
4081,2,133,10,17980.65,2023-01-08,348.47,5.2855,18418.38,-437.73,-2.43,2023,1,2023-01
4102,35,54,1,121535.0,2023-10-30,23191.9,5.0074,116131.12,5403.88,4.45,2023,10,2023-10
4128,15,119,12,37116.5,2024-10-14,669.88,5.6045,45052.11,-7935.61,-21.38,2024,10,2024-10
4137,27,92,1,88854.0,2024-09-09,16239.74,5.6097,91100.07,-2246.07,-2.53,2024,9,2024-09
4175,19,139,12,17099.0,2023-09-30,246.89,5.0076,14835.92,2263.08,13.24,2023,9,2023-09
4220,43,97,6,771409.5,2024-02-19,25607.88,4.9585,761860.04,9549.46,1.24,2024,2,2024-02
4236,21,109,2,1182.75,2024-09-20,123.24,5.4775,1350.09,-167.34,-14.15,2024,9,2024-09
4245,20,99,11,1120936.35,2024-11-28,18977.86,5.9871,1249845.8,-128909.45,-11.5,2024,11,2024-11
4265,9,32,6,71264.25,2023-09-01,2560.62,4.9318,75770.79,-4506.54,-6.32,2023,9,2023-09
4334,24,13,15,110395.7,2024-10-12,1356.5,5.6263,114481.14,-4085.44,-3.7,2024,10,2024-10
4353,21,128,2,9301.0,2023-02-24,853.09,5.1791,8836.48,464.52,4.99,2023,2,2023-02
4360,19,92,3,266562.0,2023-10-08,16745.97,5.1918,260825.18,5736.82,2.15,2023,10,2023-10
4362,30,127,2,2944.05,2023-12-27,296.24,4.8306,2862.03,82.02,2.79,2023,12,2023-12
4402,10,89,4,314712.0,2024-06-27,14832.32,5.5229,327669.68,-12957.68,-4.12,2024,6,2024-06
4440,38,103,2,3399.1,2024-11-07,326.91,5.6624,3702.19,-303.09,-8.92,2024,11,2024-11
4452,15,92,3,266562.0,2024-11-28,16239.74,5.9871,291686.84,-25124.84,-9.43,2024,11,2024-11
4489,28,33,4,26863.0,2023-11-27,1268.8,4.8951,24843.61,2019.39,7.52,2023,11,2023-11
4515,26,116,6,14680.35,2023-04-26,502.24,5.0585,15243.49,-563.14,-3.84,2023,4,2023-04
4541,39,72,13,1295640.0,2024-05-26,30675.48,5.1508,2054042.41,-758402.41,-58.53,2024,5,2024-05
4546,39,49,4,53057.0,2023-01-26,2627.0,5.0951,53539.31,-482.31,-0.91,2023,1,2023-01
4561,22,58,7,723683.4,2023-12-01,20157.55,4.9191,694099.03,29584.37,4.09,2023,12,2023-12
4565,32,95,3,209424.0,2023-09-02,12945.63,4.9318,191535.77,17888.23,8.54,2023,9,2023-09
4568,18,21,12,104815.0,2023-02-28,1674.22,5.2078,104628.03,186.97,0.18,2023,2,2023-02
4570,18,30,10,322479.0,2023-04-29,5636.75,5.0007,281876.96,40602.04,12.59,2023,4,2023-04
4582,39,47,13,79598.0,2023-02-16,1496.29,5.2432,101989.52,-22391.52,-28.13,2023,2,2023-02
4589,36,110,11,26078.45,2023-12-28,476.03,4.8413,25350.64,727.81,2.79,2023,12,2023-12
4591,31,54,11,1270038.85,2023-07-14,23191.9,4.7957,1223435.34,46603.51,3.67,2023,7,2023-07
4611,39,127,6,8831.2,2023-09-19,296.24,4.8575,8633.91,197.29,2.23,2023,9,2023-09
4632,23,29,3,109531.0,2023-02-05,7689.63,5.103,117720.55,-8189.55,-7.48,2023,2,2023-02
4633,21,25,4,48506.0,2023-03-31,2389.36,5.0804,48555.62,-49.62,-0.1,2023,3,2023-03
4669,17,41,13,137800.0,2024-02-22,2005.71,4.9419,128856.24,8943.76,6.49,2024,2,2024-02
4671,42,114,9,6834.3,2024-03-25,152.46,4.9869,6842.72,-8.42,-0.12,2024,3,2024-03
4672,2,126,6,15258.9,2024-06-01,467.05,5.2416,14688.54,570.36,3.74,2024,6,2024-06
4679,22,147,9,27271.0,2023-09-15,592.19,4.8689,25949.83,1321.17,4.84,2023,9,2023-09
4682,45,1,12,377596.5,2023-07-09,6360.91,4.8799,372487.26,5109.24,1.35,2023,7,2023-07
4695,7,20,4,123334.0,2024-03-01,5689.04,4.9596,112861.45,10472.55,8.49,2024,3,2024-03
4700,17,94,14,541986.4,2023-04-18,8022.13,4.9678,557932.72,-15946.32,-2.94,2023,4,2023-04
4712,28,78,2,231346.85,2023-02-02,23053.04,4.9901,230073.95,1272.9,0.55,2023,2,2023-02
4724,23,116,8,20604.0,2024-09-19,502.24,5.4189,21772.71,-1168.71,-5.67,2024,9,2024-09
4747,14,27,10,165114.0,2023-11-03,3051.23,4.891,149235.66,15878.34,9.62,2023,11,2023-11
4753,37,51,9,577431.0,2024-05-12,12243.38,5.1464,567083.98,10347.02,1.79,2024,5,2024-05
4773,20,52,8,104151.35,2024-12-17,2426.66,6.1685,119750.82,-15599.47,-14.98,2024,12,2024-12
4780,11,62,7,715554.0,2024-10-22,20000.78,5.6958,797443.1,-81889.1,-11.44,2024,10,2024-10
4784,14,9,2,79411.0,2023-06-03,7933.96,4.9558,78638.24,772.76,0.97,2023,6,2023-06
4813,44,85,15,549746.0,2023-07-12,7499.89,4.8058,540644.57,9101.43,1.66,2023,7,2023-07
4817,20,69,4,172007.0,2023-07-18,9219.51,4.804,177162.1,-5155.1,-3.0,2023,7,2023-07
4842,49,38,10,251380.45,2024-05-05,5439.42,5.0668,275604.53,-24224.08,-9.64,2024,5,2024-05
4854,26,20,14,431668.0,2023-10-25,5689.04,4.9981,398081.47,33586.53,7.78,2023,10,2023-10
4872,24,108,11,34960.95,2023-02-25,653.47,5.1791,37228.25,-2267.3,-6.49,2023,2,2023-02
4903,11,56,14,571750.85,2024-11-15,8087.59,5.7885,655410.21,-83659.36,-14.63,2024,11,2024-11
4910,4,125,13,42015.65,2023-03-09,630.46,5.1353,42088.82,-73.17,-0.17,2023,3,2023-03
4914,48,144,6,13285.0,2024-11-16,402.54,5.7885,13980.62,-695.62,-5.24,2024,11,2024-11
4981,48,14,15,537166.0,2024-01-12,6767.66,4.8543,492783.78,44382.22,8.26,2024,1,2024-01
5002,7,93,12,1145437.8,2024-04-30,19409.47,5.1718,1204582.76,-59144.96,-5.16,2024,4,2024-04
5005,8,138,8,31790.8,2023-04-25,826.61,5.0613,33469.77,-1678.97,-5.28,2023,4,2023-04
5040,19,102,1,832.0,2024-02-11,199.93,4.9717,993.99,-161.99,-19.47,2024,2,2024-02
5048,36,122,3,3768.65,2023-09-02,270.21,4.9318,3997.87,-229.22,-6.08,2023,9,2023-09
5062,27,133,3,5394.1,2023-02-07,348.47,5.1695,5404.25,-10.15,-0.19,2023,2,2023-02
5078,30,9,6,238233.0,2024-05-12,7544.56,5.1464,232963.94,5269.06,2.21,2024,5,2024-05
5084,20,25,2,24253.0,2023-09-15,2389.36,4.8689,23267.11,985.89,4.07,2023,9,2023-09
5102,17,82,6,294313.8,2023-09-11,9770.29,4.9366,289392.08,4921.72,1.67,2023,9,2023-09
5158,28,62,3,306666.0,2024-02-01,20000.78,4.935,296111.55,10554.45,3.44,2024,2,2024-02
5176,28,111,7,28497.15,2024-01-22,821.82,4.949,28470.31,26.84,0.09,2024,1,2024-01
5246,41,28,14,189639.0,2023-10-03,2723.39,5.11,194831.32,-5192.32,-2.74,2023,10,2023-10
5280,49,130,10,41441.0,2024-06-10,826.87,5.3666,44374.81,-2933.81,-7.08,2024,6,2024-06
5317,11,61,1,26618.05,2024-03-15,5396.92,4.9937,26950.6,-332.55,-1.25,2024,3,2024-03
5324,22,149,9,9949.35,2024-01-12,225.94,4.8543,9871.02,78.33,0.79,2024,1,2024-01
5366,37,80,3,368288.4,2023-03-17,24177.04,5.2679,382086.69,-13798.29,-3.75,2023,3,2023-03
5374,42,90,1,75142.15,2023-05-03,14083.78,5.0227,70738.6,4403.55,5.86,2023,5,2023-05
5392,5,63,15,1994396.75,2023-01-30,27618.14,5.0959,2111089.19,-116692.44,-5.85,2023,1,2023-01
5393,42,65,7,178904.0,2023-04-18,5008.66,4.9678,174174.15,4729.85,2.64,2023,4,2023-04
5411,32,109,9,5604.0,2023-09-17,169.23,4.8689,7415.68,-1811.68,-32.33,2023,9,2023-09
5419,1,122,8,10580.0,2023-10-28,271.3,4.948,10739.14,-159.14,-1.5,2023,10,2023-10
5425,47,118,10,43151.0,2024-07-01,893.4,5.5893,49934.81,-6783.81,-15.72,2024,7,2024-07
5426,43,137,5,16927.0,2024-07-07,673.98,5.497,18524.34,-1597.34,-9.44,2024,7,2024-07
5435,39,107,9,13620.0,2024-03-30,311.59,4.9962,14010.89,-390.89,-2.87,2024,3,2024-03
5442,30,65,11,281135.0,2024-06-21,4996.52,5.4416,299079.7,-17944.7,-6.38,2024,6,2024-06
5455,12,132,2,3126.0,2024-06-02,314.46,5.2416,3296.55,-170.55,-5.46,2024,6,2024-06
5471,27,61,15,399265.05,2023-07-29,5396.92,4.7253,382530.99,16734.06,4.19,2023,7,2023-07
5477,29,93,13,1240890.95,2023-05-01,19409.47,5.0007,1261792.18,-20901.23,-1.68,2023,5,2023-05
5505,6,129,13,40337.95,2023-12-14,598.62,4.8912,38063.61,2274.34,5.64,2023,12,2023-12
5506,37,141,4,19127.0,2024-03-11,972.86,4.9777,19370.42,-243.42,-1.27,2024,3,2024-03
5535,2,99,12,1222840.0,2024-09-14,18977.86,5.5717,1268867.31,-46027.31,-3.76,2024,9,2024-09
5542,47,97,9,1157115.2,2024-10-29,25607.88,5.714,1316910.84,-159795.64,-13.81,2024,10,2024-10
5544,18,133,4,7192.45,2023-03-10,348.47,5.1822,7223.36,-30.91,-0.43,2023,3,2023-03
5553,16,103,4,7157.0,2024-05-02,341.7,5.1184,6995.83,161.17,2.25,2024,5,2024-05
5559,25,90,7,553681.0,2023-04-09,14083.78,5.0683,499665.76,54015.24,9.76,2023,4,2023-04
5562,34,75,13,404689.55,2023-09-18,6193.58,4.8535,390787.03,13902.52,3.44,2023,9,2023-09
5565,49,15,12,318057.15,2023-12-23,5267.98,4.8619,307348.7,10708.45,3.37,2023,12,2023-12
5583,42,62,3,291332.7,2024-11-19,20000.78,5.7743,346471.51,-55138.81,-18.93,2024,11,2024-11
5596,3,109,15,9340.0,2024-08-04,123.24,5.7366,10604.68,-1264.68,-13.54,2024,8,2024-08
5611,31,110,3,7112.65,2023-05-24,476.03,4.9474,7065.33,47.32,0.67,2023,5,2023-05
5636,27,6,9,101062.9,2023-04-23,2104.66,5.0497,95651.11,5411.79,5.35,2023,4,2023-04
5642,28,69,11,473019.25,2024-11-07,8046.11,5.6624,501163.23,-28143.98,-5.95,2024,11,2024-11
5648,15,40,8,107798.4,2024-11-14,2867.26,5.7885,132777.08,-24978.68,-23.17,2024,11,2024-11
5650,32,39,1,28151.35,2024-12-31,5270.87,6.1923,32638.81,-4487.46,-15.94,2024,12,2024-12
5651,37,125,3,9695.7,2023-09-25,646.27,4.9606,9617.66,78.04,0.8,2023,9,2023-09
5655,9,99,14,1501733.0,2023-06-09,21330.89,4.8922,1460969.72,40763.28,2.71,2023,6,2023-06
5666,36,116,11,28331.0,2024-06-04,502.24,5.2687,29107.67,-776.67,-2.74,2024,6,2024-06
5694,12,7,10,185428.6,2024-02-08,3678.62,4.9804,183209.99,2218.61,1.2,2024,2,2024-02
5696,28,85,3,109949.2,2023-11-16,7499.89,4.8575,109292.15,657.05,0.6,2023,11,2023-11
5705,10,144,3,6309.9,2024-01-13,422.52,4.8543,6153.12,156.78,2.48,2024,1,2024-01
5712,13,78,8,974092.0,2023-09-17,25349.04,4.8689,987375.53,-13283.53,-1.36,2023,9,2023-09
5714,48,106,5,21924.0,2024-04-30,918.37,5.1718,23748.13,-1824.13,-8.32,2024,4,2024-04
5771,20,14,15,537166.0,2023-09-20,6767.66,4.8487,492215.3,44950.7,8.37,2023,9,2023-09
5781,47,54,12,1458418.0,2024-11-27,23191.9,5.8291,1622254.85,-163836.85,-11.23,2024,11,2024-11
5801,19,144,6,13285.0,2023-10-06,422.52,5.1918,13161.84,123.16,0.93,2023,10,2023-10
5805,26,149,13,14370.65,2023-06-20,225.94,4.793,14078.1,292.55,2.04,2023,6,2023-06
5810,44,67,10,814995.5,2023-10-13,16720.73,5.0625,846486.96,-31491.46,-3.86,2023,10,2023-10
5864,28,129,15,48993.0,2023-09-19,598.62,4.8575,43616.95,5376.05,10.97,2023,9,2023-09
5886,4,19,1,15610.4,2024-08-26,3358.13,5.4921,18443.19,-2832.79,-18.15,2024,8,2024-08
5897,42,34,11,54093.0,2024-09-06,951.66,5.5702,58310.3,-4217.3,-7.8,2024,9,2024-09
5909,7,103,10,17892.0,2023-02-02,341.7,4.9901,17051.17,840.83,4.7,2023,2,2023-02
5965,33,79,4,264587.0,2024-11-06,11873.21,5.7648,273786.72,-9199.72,-3.48,2024,11,2024-11
5980,14,132,3,4454.55,2023-06-28,276.61,4.8563,4029.9,424.65,9.53,2023,6,2023-06
5997,17,30,4,128991.0,2023-04-30,5636.75,5.0007,112750.78,16240.22,12.59,2023,4,2023-04
6002,13,79,1,66147.0,2024-09-17,11873.21,5.501,65314.53,832.47,1.26,2024,9,2024-09
6004,8,103,12,21470.0,2024-05-24,341.7,5.1508,21120.34,349.66,1.63,2024,5,2024-05
6039,32,118,6,24596.45,2024-08-19,893.4,5.4237,29073.2,-4476.75,-18.2,2024,8,2024-08
6073,1,28,13,176092.95,2023-03-30,2723.39,5.1254,181460.02,-5367.07,-3.05,2023,3,2023-03
6079,6,147,12,34542.95,2024-11-19,592.19,5.7743,41033.79,-6490.84,-18.79,2024,11,2024-11
6087,39,83,5,640318.05,2023-12-12,35839.7,4.9476,886602.5,-246284.45,-38.46,2023,12,2023-12
6092,40,37,15,91016.0,2024-01-23,1211.89,4.9715,90373.67,642.33,0.71,2024,1,2024-01
6098,44,119,14,45581.0,2024-10-29,669.88,5.714,53587.72,-8006.72,-17.57,2024,10,2024-10
6100,10,69,11,497915.0,2024-03-13,9219.51,4.9803,505075.18,-7160.18,-1.44,2024,3,2024-03
6109,2,12,14,38167.0,2024-02-13,527.97,4.9717,36748.72,1418.28,3.72,2024,2,2024-02
6113,48,45,10,94085.15,2024-04-02,1881.33,5.0476,94962.01,-876.86,-0.93,2024,4,2024-04
6120,27,22,3,118359.0,2023-01-11,7630.67,5.202,119084.24,-725.24,-0.61,2023,1,2023-01
6146,36,80,14,1809134.0,2024-11-20,24177.04,5.7743,1954476.75,-145342.75,-8.03,2024,11,2024-11
6155,33,26,14,241965.0,2024-06-12,3378.85,5.3891,254925.45,-12960.45,-5.36,2024,6,2024-06
6156,33,109,6,3549.2,2023-01-13,169.23,5.1146,5193.26,-1644.06,-46.32,2023,1,2023-01
6168,3,132,13,20319.0,2023-10-06,276.61,5.1918,18669.35,1649.65,8.12,2023,10,2023-10
6170,23,56,4,163357.25,2024-07-24,8087.59,5.6346,182281.34,-18924.09,-11.58,2024,7,2024-07
6173,49,45,4,39615.0,2023-01-11,1900.9,5.202,39553.93,61.07,0.15,2023,1,2023-01
6213,25,81,7,812287.05,2023-07-16,23345.09,4.7957,783692.34,28594.71,3.52,2023,7,2023-07
6217,12,76,5,703941.45,2024-11-05,26819.81,5.7846,775709.36,-71767.91,-10.2,2024,11,2024-11
6229,14,1,4,125865.5,2024-10-07,5774.5,5.4626,126175.13,-309.63,-0.25,2024,10,2024-10
6266,8,94,4,154852.85,2023-02-03,7181.14,5.103,146581.43,8271.42,5.34,2023,2,2023-02
6269,18,124,6,21489.0,2024-06-19,725.63,5.4647,23792.1,-2303.1,-10.72,2024,6,2024-06
6281,25,79,13,816913.55,2023-06-30,11724.63,4.8192,734543.38,82370.17,10.08,2023,6,2023-06
6328,43,94,8,326007.0,2024-07-03,8022.13,5.5863,358512.2,-32505.2,-9.97,2024,7,2024-07
6338,14,113,7,29226.75,2023-05-30,815.5,5.0593,28881.01,345.74,1.18,2023,5,2023-05
6341,20,17,7,93357.45,2024-02-24,2833.14,4.9851,98864.4,-5506.95,-5.9,2024,2,2024-02
6350,1,3,3,27073.0,2024-10-05,1753.77,5.4686,28772.0,-1699.0,-6.28,2024,10,2024-10
6353,14,29,9,328593.0,2023-12-14,7689.63,4.8912,338503.66,-9910.66,-3.02,2023,12,2023-12
6359,12,135,3,4934.0,2024-03-26,328.1,4.987,4908.7,25.3,0.51,2024,3,2024-03
6367,5,42,3,17080.05,2023-07-10,1263.57,4.8735,18474.03,-1393.98,-8.16,2023,7,2023-07
6412,33,107,15,22701.0,2023-05-17,295.48,4.9513,21945.15,755.85,3.33,2023,5,2023-05
6413,21,70,1,32637.25,2024-01-13,6655.06,4.8543,32305.66,331.59,1.02,2024,1,2024-01
6433,45,104,12,44556.0,2024-06-26,742.54,5.5097,49094.07,-4538.07,-10.19,2024,6,2024-06
6453,44,17,8,106694.5,2023-02-02,2706.74,4.9901,108055.23,-1360.73,-1.28,2023,2,2023-02
6482,24,146,8,3769.6,2024-04-20,99.02,5.2269,4140.54,-370.94,-9.84,2024,4,2024-04
6485,15,133,13,23374.75,2023-07-24,348.47,4.7457,21498.54,1876.21,8.03,2023,7,2023-07
6521,5,114,1,799.0,2024-06-23,152.46,5.4416,829.63,-30.63,-3.83,2024,6,2024-06
6546,33,94,9,366758.0,2023-05-09,8022.13,5.0007,361046.39,5711.61,1.56,2023,5,2023-05
6559,43,16,10,300060.0,2023-08-15,5615.94,4.9812,279741.2,20318.8,6.77,2023,8,2023-08
6568,49,140,7,20844.9,2024-07-21,612.49,5.5543,23813.67,-2968.77,-14.24,2024,7,2024-07
6572,24,66,3,35829.25,2023-01-05,2360.29,5.4026,38255.11,-2425.86,-6.77,2023,1,2023-01
6590,2,134,2,9435.0,2023-10-04,948.15,5.1526,9770.88,-335.88,-3.56,2023,10,2023-10
6591,46,9,6,238233.0,2023-09-01,7933.96,4.9318,234772.22,3460.78,1.45,2023,9,2023-09
6594,49,39,7,197058.5,2023-02-06,5270.87,5.1763,190985.23,6073.27,3.08,2023,2,2023-02
6610,16,57,8,950325.0,2024-07-21,23810.02,5.5543,1057983.95,-107658.95,-11.33,2024,7,2024-07
6626,43,66,12,150860.0,2023-04-09,2360.29,5.0683,143551.89,7308.11,4.84,2023,4,2023-04
6633,27,126,11,27975.6,2024-09-10,467.05,5.6254,28900.77,-925.17,-3.31,2024,9,2024-09
6645,31,115,1,831.0,2023-06-17,160.69,4.8286,775.91,55.09,6.63,2023,6,2023-06
6666,43,103,11,19681.0,2023-07-07,341.7,4.8799,18342.08,1338.92,6.8,2023,7,2023-07
6673,8,141,14,63597.75,2023-10-21,962.15,5.0528,68061.72,-4463.97,-7.02,2023,10,2023-10
6675,7,119,2,6512.0,2024-11-19,669.88,5.7743,7736.18,-1224.18,-18.8,2024,11,2024-11
6691,43,67,7,600523.0,2024-09-06,16720.73,5.5702,651964.67,-51441.67,-8.57,2024,9,2024-09
6697,2,29,14,511145.0,2023-11-10,7689.63,4.9219,529866.26,-18721.26,-3.66,2023,11,2023-11
6701,23,109,12,7098.4,2023-01-21,169.23,5.1986,10557.11,-3458.71,-48.73,2023,1,2023-01
6705,37,109,6,3736.0,2023-11-15,169.23,4.8682,4943.07,-1207.07,-32.31,2023,11,2023-11
6734,6,47,15,91844.0,2023-05-02,1496.29,5.0334,112971.39,-21127.39,-23.0,2023,5,2023-05
6736,7,6,4,44916.95,2024-10-08,2172.43,5.5197,47964.65,-3047.7,-6.79,2024,10,2024-10
6742,32,130,11,43305.75,2023-04-13,749.89,4.9097,40499.08,2806.67,6.48,2023,4,2023-04
6743,4,33,4,26863.0,2024-09-22,1325.97,5.4775,29052.0,-2189.0,-8.15,2024,9,2024-09
6754,17,135,8,12498.2,2024-06-11,328.1,5.3524,14048.98,-1550.78,-12.41,2024,6,2024-06
6765,25,140,15,47019.0,2023-02-06,586.81,5.1763,45562.57,1456.43,3.1,2023,2,2023-02
6769,15,114,14,10630.5,2024-12-20,152.46,6.078,12973.13,-2342.63,-22.04,2024,12,2024-12
6806,38,126,10,25432.45,2023-03-10,467.05,5.1822,24203.47,1228.98,4.83,2023,3,2023-03
6814,27,148,13,59101.4,2023-07-01,919.03,4.8192,57576.86,1524.54,2.58,2023,7,2023-07
6841,40,87,7,468019.0,2024-02-18,13597.7,4.9761,473644.6,-5625.6,-1.2,2024,2,2024-02
6852,14,147,13,37421.45,2024-09-13,592.19,5.5717,42893.57,-5472.12,-14.62,2024,9,2024-09
6857,13,48,2,29473.0,2024-10-27,2605.99,5.6969,29692.13,-219.13,-0.74,2024,10,2024-10
6914,16,107,8,11501.65,2023-03-16,295.48,5.2892,12502.82,-1001.17,-8.7,2023,3,2023-03
6922,16,44,3,32421.0,2024-04-28,2159.34,5.1184,33157.1,-736.1,-2.27,2024,4,2024-04
6973,16,23,14,148675.95,2023-04-18,2108.74,4.9678,146661.18,2014.77,1.36,2023,4,2023-04
6974,43,5,4,89942.2,2024-06-11,4752.24,5.3524,101743.56,-11801.36,-13.12,2024,6,2024-06
6993,23,98,7,555528.0,2023-04-28,15262.93,5.0007,534277.34,21250.66,3.83,2023,4,2023-04
7011,22,64,7,780539.0,2023-02-24,21352.22,5.1791,774096.98,6442.02,0.83,2023,2,2023-02
7025,10,28,6,81273.45,2023-10-08,2723.39,5.1918,84835.78,-3562.33,-4.38,2023,10,2023-10
7028,10,4,10,32128.05,2024-09-05,679.13,5.6049,38064.56,-5936.51,-18.48,2024,9,2024-09
7060,32,100,13,1291812.85,2024-10-10,19807.28,5.5819,1437309.33,-145496.48,-11.26,2024,10,2024-10
7062,3,24,11,255554.0,2024-10-02,4113.86,5.4305,245743.48,9810.52,3.84,2024,10,2024-10
7068,33,88,2,96673.0,2024-02-06,9896.1,4.9687,98341.5,-1668.5,-1.73,2024,2,2024-02
7086,27,91,8,1079088.0,2024-07-17,27671.77,5.467,1210252.53,-131164.53,-12.16,2024,7,2024-07
7095,17,2,15,199473.4,2024-09-04,2829.74,5.6359,239221.97,-39748.57,-19.93,2024,9,2024-09
7106,15,61,2,53235.15,2023-09-06,5396.92,4.9762,53712.31,-477.16,-0.9,2023,9,2023-09
7115,27,69,13,588445.0,2024-12-26,8046.11,6.1656,644918.25,-56473.25,-9.6,2024,12,2024-12
7127,15,48,4,55997.75,2023-04-22,2836.04,5.0497,57284.6,-1286.85,-2.3,2023,4,2023-04
7130,22,64,14,1561078.0,2023-10-01,21352.22,5.0076,1496927.28,64150.72,4.11,2023,10,2023-10
7138,33,27,2,33023.0,2024-01-04,3051.23,4.9188,30016.78,3006.22,9.1,2024,1,2024-01
7144,27,38,6,150828.65,2024-02-01,5439.42,4.935,161061.23,-10232.58,-6.78,2024,2,2024-02
7202,32,82,1,51634.0,2023-08-19,9770.29,4.9724,48581.79,3052.21,5.91,2023,8,2023-08
7218,39,88,7,321437.25,2023-01-13,8866.48,5.1146,317439.49,3997.76,1.24,2023,1,2023-01
7223,16,77,2,89409.0,2023-10-28,8959.75,4.948,88665.69,743.31,0.83,2023,10,2023-10
7245,37,17,15,200052.9,2023-05-20,2706.74,4.9858,202428.96,-2376.06,-1.19,2023,5,2023-05
7264,9,108,8,25425.8,2024-09-29,688.83,5.4431,29994.96,-4569.16,-17.97,2024,9,2024-09
7281,17,50,2,21424.4,2024-06-17,2378.45,5.413,25749.1,-4324.7,-20.19,2024,6,2024-06
7321,11,150,8,12506.75,2023-04-08,321.31,5.0683,13027.96,-521.21,-4.17,2023,4,2023-04
7355,48,108,14,46838.0,2024-06-02,688.83,5.2416,50548.0,-3710.0,-7.92,2024,6,2024-06
7402,23,101,15,6951.0,2024-08-18,82.96,5.4632,6798.41,152.59,2.2,2024,8,2024-08
7409,13,45,12,112902.75,2024-06-17,1881.33,5.413,122203.67,-9300.92,-8.24,2024,6,2024-06
7481,43,102,3,2371.2,2023-04-25,199.93,5.0613,3035.72,-664.52,-28.02,2023,4,2023-04
7493,27,37,7,42474.0,2023-04-14,1181.71,4.9455,40909.03,1564.97,3.68,2023,4,2023-04
7497,40,40,6,85104.0,2023-09-01,2970.73,4.9318,87906.28,-2802.28,-3.29,2023,9,2023-09
7537,18,44,11,112931.25,2023-07-07,1963.02,4.8799,105372.75,7558.5,6.69,2023,7,2023-07
7569,9,57,7,789957.3,2024-11-17,23810.02,5.7885,964770.11,-174812.81,-22.13,2024,11,2024-11
7571,43,51,14,898226.0,2024-09-10,12243.38,5.6254,964234.74,-66008.74,-7.35,2024,9,2024-09
7583,7,6,1,11229.0,2024-07-07,2172.43,5.497,11941.85,-712.85,-6.35,2024,7,2024-07
7610,28,23,5,53098.35,2023-03-08,2108.74,5.1387,54180.91,-1082.56,-2.04,2023,3,2023-03
7660,36,5,14,331366.0,2023-01-30,4920.79,5.0959,351061.95,-19695.95,-5.94,2023,1,2023-01
7669,9,70,8,274843.0,2023-12-11,6655.06,4.944,263220.93,11622.07,4.23,2023,12,2023-12
7700,30,133,8,15142.0,2023-12-18,348.47,4.9399,13771.26,1370.74,9.05,2023,12,2023-12
7708,31,144,8,17713.0,2024-03-18,444.87,5.0124,17838.93,-125.93,-0.71,2024,3,2024-03
